document_index,sentence,sentence_index,class
technologie_25,"Kevin Hogan, senior manager at Symantec security response said 90% of the junk mail filtered by Symantec subsidiary Brightmail was spotted using techniques that did not rely on looking at net addresses.",technologie_25_18,technologie
technologie_25,"For instance, said Kevin Hogan, senior manager at Symantec security response, filtering out e-mail messages that contain a web link can stop about 75% of spam.",technologie_25_19,technologie
technologie_26,Warning over tsunami aid website Net users are being told to avoid a scam website that claims to collect cash on behalf of tsunami victims.,technologie_26_0,technologie
technologie_26,a scam website that claims to collect cash on behalf of tsunami victims looks plausible because a scam website that claims to collect cash on behalf of tsunami victims uses an old version of the official Disasters Emergency Committee webpage.,technologie_26_1,technologie
technologie_26,"However, DEC has no connection with a scam website that claims to collect cash on behalf of tsunami victims and says DEC has contacted the police about a scam website that claims to collect cash on behalf of tsunami victims.",technologie_26_2,technologie
technologie_26,a scam website that claims to collect cash on behalf of tsunami victims is just the latest in a long list of scams that try to cash in on the goodwill generated by the tsunami disaster.,technologie_26_3,technologie
technologie_26,The link to a scam website that claims to collect cash on behalf of tsunami victims is contained in a spam e-mail that is currently circulating.,technologie_26_4,technologie
technologie_26,"a spam e-mail that is currently circulating's subject line reads ""Urgent Tsunami Earthquake Appeal"" and a spam e-mail that is currently circulating's text bears all the poor grammar and bad spelling that characterises many other phishing attempts.",technologie_26_5,technologie
technologie_26,The web address of a scam website that claims to collect cash on behalf of tsunami victims is decuk.org which could be close enough to the official www.dec.org.uk address to confuse some people keen to donate.,technologie_26_6,technologie
technologie_26,"Patricia Sanders, spokeswoman for Disasters Emergency Committee said Disasters Emergency Committee was aware of a scam website that claims to collect cash on behalf of tsunami victims and had contacted the Computer Crime Unit at Scotland Yard to help get a scam website that claims to collect cash on behalf of tsunami victims shut down.",technologie_26_7,technologie
technologie_26,"Patricia Sanders, spokeswoman for the Disaster Emergency Committee said the spam e-mails directing people to a scam website that claims to collect cash on behalf of tsunami victims started circulating two days ago shortly after the domain name of a scam website that claims to collect cash on behalf of tsunami victims was registered.",technologie_26_8,technologie
technologie_26,It is thought that a scam website that claims to collect cash on behalf of tsunami victims is being run from Romania.,technologie_26_9,technologie
technologie_26,"Patricia Sanders, spokeswoman for the Disaster Emergency Committee said DEC had contacted US net registrars who handle domain ownership and the net hosting firm that is keeping a scam website that claims to collect cash on behalf of tsunami victims on the web.",technologie_26_10,technologie
technologie_26,DEC was going to push for all cash donated via a scam website that claims to collect cash on behalf of tsunami victims to be handed over to Disasters Emergency Committee.,technologie_26_11,technologie
technologie_26,"BT and DEC's hosting company were also making efforts to get a scam website that claims to collect cash on behalf of tsunami victims shut down, Patricia Sanders, spokeswoman for the Disaster Emergency Committee said.",technologie_26_12,technologie
technologie_26,"Patricia Sanders, spokeswoman for the Disaster Emergency Committee said sending out spam e-mail to solicit donations was not DEC's style and that DEC would never canvass support in this way.",technologie_26_13,technologie
technologie_26,"Patricia Sanders, spokeswoman for the Disaster Emergency Committee said that DEC hoped to get a scam website that claims to collect cash on behalf of tsunami victims shut down as soon as possible.",technologie_26_14,technologie
technologie_26,All attempts by the BBC News website to contact the people behind a scam website that claims to collect cash on behalf of tsunami victims have failed.,technologie_26_15,technologie
technologie_26,None of the e-mail addresses supplied on a scam website that claims to collect cash on behalf of tsunami victims work and the real owner of the domain is obscured in publicly available net records.,technologie_26_16,technologie
